"";"contributeurs";"isanon";"status_contrib";"total_rev_count";"registration_year"
"75070";"74.76.148.171";"1";"anonyme";"24";"2011"
"75072";"89.241.229.26";"1";"anonyme";"2";"2012"
"75073";"41.254.1.78";"1";"anonyme";"2";"2012"
"75075";"96.39.171.103";"1";"anonyme";"8";"2012"
"75079";"184.164.168.151";"1";"anonyme";"2";"2012"
"75083";"121.215.8.156";"1";"anonyme";"80";"2012"
"75086";"92.83.166.53";"1";"anonyme";"1";"2013"
"75090";"24.220.168.117";"1";"anonyme";"18";"2012"
"75094";"173.79.57.209";"1";"anonyme";"5";"2013"
"75096";"67.185.138.19";"1";"anonyme";"6";"2012"
"75098";"David_O._Johnson";"0";"inscrit";"14743";"2010"
"75101";"108.13.133.50";"1";"anonyme";"2";"2013"
"75141";"24.21.65.230";"1";"anonyme";"2";"2013"
"75175";"24.15.220.235";"1";"anonyme";"4";"2012"
"75177";"24.51.147.134";"1";"anonyme";"5";"2013"
"75178";"123.2.248.126";"1";"anonyme";"61";"2012"
"75179";"Rocketrod1960";"0";"inscrit";"18771";"2010"
"75180";"108.234.66.7";"1";"anonyme";"1";"2013"
"75182";"187.67.176.135";"1";"anonyme";"1";"2013"
"75187";"71.90.97.37";"1";"anonyme";"4";"2012"
"75192";"74.100.43.83";"1";"anonyme";"2";"2013"
"75198";"50.43.42.20";"1";"anonyme";"1";"2013"
"75199";"Castlefrank";"0";"inscrit";"3";"2013"
"75205";"173.220.30.162";"1";"anonyme";"9";"2013"
"75217";"74.76.250.212";"1";"anonyme";"12";"2013"
"75231";"174.101.238.125";"1";"anonyme";"1";"2013"
"75245";"Hapchi24";"0";"inscrit";"50";"2013"
"75246";"Racerx11";"0";"inscrit";"40155";"2010"
"75250";"88.253.6.161";"1";"anonyme";"1";"2013"
"75254";"108.81.33.59";"1";"anonyme";"1093";"2012"
"75255";"190.91.94.66";"1";"anonyme";"1";"2013"
"75258";"Skeeball93";"0";"inscrit";"7196";"2007"
"75260";"Retrohead";"0";"inscrit";"10885";"2012"
"75266";"174.55.72.158";"1";"anonyme";"7";"2012"
"75275";"MetalDiablo666";"0";"inscrit";"3636";"2013"
"75276";"58.212.21.108";"1";"anonyme";"1";"2013"
"75278";"Dusti";"0";"inscrit";"21020";"2007"
"75280";"75.100.43.123";"1";"anonyme";"1";"2013"
"75296";"216.51.203.191";"1";"anonyme";"2";"2013"
"75300";"Dan56";"0";"inscrit";"106292";"2008"
"75311";"89.205.37.166";"1";"anonyme";"27";"2013"
"75324";"93.97.6.17";"1";"anonyme";"1";"2013"
"75326";"Stevo66Stevo66";"0";"inscrit";"78";"2013"
"75328";"195.91.11.109";"1";"anonyme";"10";"2013"
"75332";"2.101.62.15";"1";"anonyme";"3";"2013"
"75335";"190.155.143.96";"1";"anonyme";"15";"2013"
"75337";"85.8.21.14";"1";"anonyme";"54";"2010"
"75339";"187.113.32.55";"1";"anonyme";"1";"2013"
"75340";"79.103.92.51";"1";"anonyme";"1";"2013"
"75345";"Aniruddhn";"0";"inscrit";"2";"2013"
"75356";"FlightTime";"0";"inscrit";"73839";"2008"
"75363";"RevMSWIE500";"0";"inscrit";"369";"2012"
"75365";"195.91.14.136";"1";"anonyme";"19";"2012"
"75367";"195.91.4.219";"1";"anonyme";"5";"2013"
"75369";"195.91.10.240";"1";"anonyme";"12";"2013"
"75371";"195.91.13.75";"1";"anonyme";"9";"2013"
"75373";"174.19.156.80";"1";"anonyme";"5";"2013"
"75377";"195.91.13.37";"1";"anonyme";"11";"2014"
"75379";"195.91.7.160";"1";"anonyme";"6";"2014"
"75381";"123456money";"0";"inscrit";"16";"2013"
"75387";"90.155.205.167";"1";"anonyme";"3";"2014"
"75389";"99.13.125.74";"1";"anonyme";"16";"2008"
"75417";"89.205.38.27";"1";"anonyme";"204";"2013"
"75418";"Gordomebix";"0";"inscrit";"267";"2007"
"75422";"195.91.13.104";"1";"anonyme";"6";"2014"
"75428";"Alcatrazzrapper";"0";"inscrit";"4672";"2013"
"75429";"195.91.11.42";"1";"anonyme";"25";"2014"
"75431";"Servusgr";"0";"inscrit";NA;NA
"75433";"64.151.47.6";"1";"anonyme";"3";"2007"
"75435";"Looper5920";"0";"inscrit";"40469";"2005"
"75437";"194.152.154.106";"1";"anonyme";"11";"2006"
"75450";"LordAmeth";"0";"admin";"30585";"2004"
"75487";"Bahamut0013";"0";"admin";"21234";"2007"
"75490";"FieldMarine";"0";"inscrit";"20072";"2007"
"75495";"Hugo999";"0";"inscrit";"451288";"2006"
"75497";"Kill_me_when_i_die";"0";"inscrit";"269";"2010"
"75518";"198.102.153.2";"1";"anonyme";"9789";"2011"
"75520";"140.254.40.107";"1";"anonyme";"25";"2011"
"75527";"Santac";"0";"inscrit";"35";"2005"
"75532";"Gjs238";"0";"inscrit";"62072";"2005"
"75541";"Sceptre";"0";"admin";"70168";"2005"
"75543";"Red_Slash";"0";"inscrit";"17682";"2005"
"75552";"Ebyabe";"0";"inscrit";"183354";"2006"
"75558";"Euchiasmus";"0";"inscrit";"16207";"2006"
"75562";"Matthias5";"0";"inscrit";"1108";"2004"
"75576";"ChrisGriswold";"0";"admin";"22645";"2005"
"75577";"Schutz";"0";"admin";"8429";"2004"
"75584";"Regan123";"0";"inscrit";"23127";"2006"
"75597";"Caroig";"0";"inscrit";"9732";"2004"
"75602";"Gerry_D";"0";"inscrit";"51246";"2006"
"75609";"193.202.109.254";"1";"anonyme";"2935";"2006"
"75615";"Jacobolus";"0";"inscrit";"11397";"2005"
"75624";"Daniel_Case";"0";"admin";"147582";"2005"
"75637";"209.194.173.227";"1";"anonyme";"138";"2005"
"75645";"75.73.81.10";"1";"anonyme";"2";"2007"
"75649";"74.215.77.150";"1";"anonyme";"11";"2007"
"75661";"71.191.163.176";"1";"anonyme";"2";"2007"
"75671";"72.215.242.5";"1";"anonyme";"5";"2007"
"75677";"Three-quarter-ten";"0";"inscrit";"17360";"2007"
"75682";"99.163.181.31";"1";"anonyme";"13";"2007"
"75684";"24.207.53.168";"1";"anonyme";"13";"2007"
"75746";"Hmrox";"0";"inscrit";"9807";"2006"
"75759";"76.87.84.128";"1";"anonyme";"16";"2007"
"75840";"Davo22";"0";"inscrit";"15";"2007"
"75842";"Scott14";"0";"inscrit";"315";"2006"
"75844";"144.131.33.139";"1";"anonyme";"1";"2007"
"75884";"24.21.145.88";"1";"anonyme";"13";"2007"
"75886";"Autodidactyl";"0";"inscrit";"8592";"2007"
"75888";"Danny-boy-ere-2k7";"0";"inscrit";"3";"2007"
"75893";"Artie_p";"0";"inscrit";"631";"2005"
"75895";"Spicybunz";"0";"inscrit";"6";"2007"
"75897";"62.12.0.66";"1";"anonyme";"24";"2004"
"75903";"62.158.74.199";"1";"anonyme";"2";"2007"
"75968";"Triwbe";"0";"inscrit";"35144";"2007"
"75988";"160.9.95.250";"1";"anonyme";"195";"2006"
"76026";"Blickmaestro";"0";"inscrit";"39";"2007"
"76028";"209.131.82.185";"1";"anonyme";"1";"2007"
"76032";"212.219.90.165";"1";"anonyme";"144";"2007"
"76038";"216.79.193.51";"1";"anonyme";"139";"2006"
"76078";"128.164.212.204";"1";"anonyme";"12";"2007"
"76118";"Rogerwilliams1956";"0";"inscrit";"16";"2007"
"76126";"206.176.116.115";"1";"anonyme";"156";"2005"
"76134";"Rypcord";"0";"inscrit";"2301";"2007"
"76135";"208.108.81.178";"1";"anonyme";"47";"2007"
"76136";"65.220.101.2";"1";"anonyme";"72";"2007"
"76141";"Bronayur";"0";"inscrit";"1680";"2006"
"76142";"69.94.167.17";"1";"anonyme";"1";"2007"
"76144";"151.197.177.111";"1";"anonyme";"62";"2006"
"76145";"66.30.249.46";"1";"anonyme";"32";"2007"
"76149";"159.250.29.8";"1";"anonyme";"40";"2005"
"76150";"Xijkix";"0";"inscrit";"9";"2007"
"76153";"Dragfyre";"0";"inscrit";"4350";"2006"
"76154";"Robbie314";"0";"inscrit";"123";"2005"
"76159";"Tuxthepenguin6";"0";"inscrit";"111";"2005"
"76164";"209.215.75.51";"1";"anonyme";"39";"2007"
"76249";"Avant_Guard";"0";"inscrit";"4472";"2006"
"76288";"208.64.144.131";"1";"anonyme";"116";"2007"
"76302";"98.193.55.199";"1";"anonyme";"14";"2007"
"76304";"83d40m";"0";"inscrit";"7571";"2006"
"76307";"169.204.229.122";"1";"anonyme";"151";"2005"
"76308";"AliveFreeHappy";"0";"admin";"20571";"2004"
"76310";"24.151.27.169";"1";"anonyme";"4";"2007"
"76322";"69.146.202.26";"1";"anonyme";"1";"2007"
"76324";"125.237.128.130";"1";"anonyme";"9";"2007"
"76333";"125.237.54.177";"1";"anonyme";"7";"2007"
"76337";"86.138.198.220";"1";"anonyme";"2";"2007"
"76411";"Jdh123149";"0";"inscrit";"205";"2006"
"76412";"Cbrown1023";"0";"admin";"28248";"2006"
"76421";"71.179.30.238";"1";"anonyme";"13";"2007"
"76424";"Cohesion";"0";"admin";"10429";"2004"
"76427";"AFROFCKERS5444";"0";"inscrit";"6";"2007"
"76555";"ClaudeReigns";"0";"inscrit";"4951";"2007"
"76559";"Ekeyboy";"0";"inscrit";"16";"2008"
"76564";"Peteforsyth";"0";"admin";"27699";"2006"
"76576";"Ryanniemi";"0";"inscrit";"907";"2008"
"76611";"ClickRick";"0";"inscrit";"4328";"2009"
"76627";"Blargh29";"0";"inscrit";"14441";"2009"
"76641";"Plastikspork";"0";"admin";"174208";"2007"
"76644";"Deadstar";"0";"inscrit";"5283";"2002"
"76660";"Neutralhomer";"0";"inscrit";"68479";"2007"
"76662";"Niagara";"0";"inscrit";"14936";"2006"
"76680";"204.102.98.4";"1";"anonyme";"40";"2011"
"76695";"222.152.173.191";"1";"anonyme";"4";"2004"
"76696";"OneGuy";"0";"inscrit";"5828";"2004"
"76698";"222.152.169.145";"1";"anonyme";"5";"2004"
"76699";"222.152.186.115";"1";"anonyme";"14";"2004"
"76700";"222.152.171.108";"1";"anonyme";"3";"2004"
"76701";"222.152.173.137";"1";"anonyme";"1";"2004"
"76702";"222.152.190.125";"1";"anonyme";"17";"2004"
"76706";"222.152.176.231";"1";"anonyme";"1";"2005"
"76707";"24.183.45.226";"1";"anonyme";"3";"2005"
"76719";"RattusMaximus";"0";"inscrit";"1177";"2005"
"76721";"216.52.69.217";"1";"anonyme";"128";"2004"
"76722";"KYSoh";"0";"inscrit";"124";"2002"
"76723";"Onomatopoeia";"0";"inscrit";"4672";"2005"
"76724";"203.161.73.181";"1";"anonyme";"21";"2006"
"76729";"Gobstopper";"0";"inscrit";"36";"2005"
"76734";"Spellmaster";"0";"inscrit";"6173";"2006"
"76738";"Dragon55";"0";"inscrit";"2";"2006"
"76740";"218.111.207.163";"1";"anonyme";"3";"2007"
"76741";"219.95.123.221";"1";"anonyme";"3";"2006"
"76743";"Roastytoast";"0";"inscrit";"3703";"2006"
"76753";"Napiez";"0";"inscrit";"517";"2005"
"76756";"Trunll";"0";"inscrit";"1";"2007"
"76757";"219.93.152.3";"1";"anonyme";"77";"2006"
"76759";"Kulim~enwiki";"0";"inscrit";"658";"2007"
"76760";"219.99.191.97";"1";"anonyme";"20";"2006"
"76761";"Shikeishu";"0";"inscrit";"515";"2006"
"76763";"201.21.136.109";"1";"anonyme";"1";"2007"
"76767";"58.12.27.105";"1";"anonyme";"37";"2005"
"76768";"The_80s_chick";"0";"inscrit";"10871";"2006"
"76770";"203.123.26.226";"1";"anonyme";"15";"2007"
"76771";"60.53.212.240";"1";"anonyme";"5";"2007"
"76772";"HMBot~enwiki";"0";"inscrit";"192";"2007"
"76773";"Doczilla";"0";"admin";"39226";"2006"
"76776";"Torchwoodwho";"0";"inscrit";"5126";"2007"
"76777";"Julia_Rossi";"0";"inscrit";"11639";"2006"
"76789";"Aiman_abmajid";"0";"inscrit";"46274";"2005"
"76791";"Niduzzi";"0";"inscrit";"1696";"2006"
"76793";"60.49.107.59";"1";"anonyme";"1";"2008"
"76797";"60.51.12.95";"1";"anonyme";"1";"2008"
"76798";"Whats-art";"0";"inscrit";"32";"2008"
"76799";"Two_hundred_percent";"0";"inscrit";"7677";"2006"
"76804";"118.208.143.138";"1";"anonyme";"1";"2009"
"76807";"118.101.5.38";"1";"anonyme";"1";"2009"
"76813";"115.132.67.112";"1";"anonyme";"1";"2009"
"76814";"Greenguy1090";"0";"inscrit";"1706";"2006"
"76820";"203.82.91.101";"1";"anonyme";"175";"2009"
"76823";"118.101.39.13";"1";"anonyme";"1";"2009"
"76825";"Firebird909";"0";"inscrit";"816";"2009"
"76828";"211.25.207.230";"1";"anonyme";"21";"2009"
"76830";"Khairul_hazim";"0";"inscrit";"5480";"2006"
"76843";"60.48.198.140";"1";"anonyme";"3";"2006"
"76876";"121.120.166.130";"1";"anonyme";"1";"2010"
"76880";"Malik_Shabazz";"0";"admin";"99406";"2006"
"76959";"Mkativerata";"0";"admin";"30492";"2007"
"76965";"Slgrandson";"0";"inscrit";"12249";"2005"
"76972";"Bejinhan";"0";"inscrit";"7603";"2009"
"76988";"99.59.254.19";"1";"anonyme";"1";"2010"
"76992";"Orhanghazi";"0";"inscrit";"2881";"2009"
"76998";"64.180.212.125";"1";"anonyme";"1110";"2011"
"77003";"AstroHurricane001";"0";"inscrit";"17054";"2006"
"77004";"60.50.249.175";"1";"anonyme";"7";"2008"
"77006";"71.227.170.15";"1";"anonyme";"42";"2010"
"77011";"113.73.127.178";"1";"anonyme";"7";"2011"
"77012";"82.107.38.2";"1";"anonyme";"1";"2011"
"77013";"Yerpo";"0";"inscrit";"9921";"2007"
"77014";"85.101.222.51";"1";"anonyme";"2";"2011"
"77018";"89.136.86.50";"1";"anonyme";"19";"2011"
"77022";"130.208.183.230";"1";"anonyme";"44";"2008"
"77024";"Fanatix";"0";"inscrit";"3255";"2007"
"77026";"Midnightblueowl";"0";"inscrit";"72863";"2006"
"77028";"95.25.249.37";"1";"anonyme";"3";"2011"
"77030";"Hertzsprung";"0";"inscrit";"1340";"2006"
"77032";"99.244.141.22";"1";"anonyme";"3";"2011"
"77035";"97.103.144.98";"1";"anonyme";"1";"2011"
"77047";"97.102.163.30";"1";"anonyme";"1";"2011"
"77063";"Slon02";"0";"admin";"22752";"2009"
"77081";"EoGuy";"0";"inscrit";"51376";"2007"
"77083";"60.50.29.222";"1";"anonyme";"4";"2007"
"77086";"ScottSteiner";"0";"inscrit";"7684";"2011"
"77093";"Eisfbnore";"0";"inscrit";"8805";"2009"
"77099";"115.135.115.227";"1";"anonyme";"8";"2012"
"77103";"203.82.87.90";"1";"anonyme";"1";"2012"
"77126";"121.45.23.203";"1";"anonyme";"5";"2012"
"77128";"Hghyux";"0";"inscrit";"5841";"2012"
"77130";"Egard89";"0";"inscrit";"6074";"2006"
"77131";"Maskedman456";"0";"inscrit";"2";"2012"
"77142";"VIAFbot";"0";"bot";"254678";"2012"
"77143";"Aldo_samulo";"0";"inscrit";"7421";"2008"
"77147";"KLBot2";"0";"bot";"96688";"2011"
"77148";"Zanhe";"0";"inscrit";"67062";"2009"
"77149";"Civitellaranieri";"0";"inscrit";"22";"2013"
"77150";"Orangemike";"0";"admin";"101046";"2004"
"77153";"168.28.192.54";"1";"anonyme";"40";"2013"
"77155";"94.197.121.98";"1";"anonyme";"20";"2013"
"77158";"219.92.33.223";"1";"anonyme";"1";"2013"
"77166";"MenoBot";"0";"bot";"110047";"2007"
"77180";"Adsfghj";"0";"inscrit";"2357";"2009"
"77181";"Muffin_Wizard";"0";"inscrit";"33976";"2011"
"77186";"203.106.151.238";"1";"anonyme";"392";"2014"
"77188";"203.106.149.34";"1";"anonyme";"12";"2014"
"77192";"166.181.81.165";"1";"anonyme";"6";"2014"
"77236";"Pita11";"0";"inscrit";"5";"2015"
"77237";"Capitalismojo";"0";"inscrit";"15058";"2007"
"77256";"175.140.89.101";"1";"anonyme";"8";"2012"
"77259";"27.253.20.21";"1";"anonyme";"4";"2016"
"77264";"175.140.89.140";"1";"anonyme";"44";"2013"
"77267";"118.100.25.30";"1";"anonyme";"10";"2016"
"77270";"WereSpielChequers";"0";"admin";"181730";"2007"
"77272";"Hullaballoo_Wolfowitz";"0";"inscrit";"87710";"2006"
"77292";"14.1.193.140";"1";"anonyme";"3";"2015"
"77294";"1.9.210.100";"1";"anonyme";"31";"2017"
"77330";"24.176.164.xxx";"0";"inscrit";NA;NA
"77335";"0";"0";"inscrit";"12";"2004"
"77338";"19.168";"0";"inscrit";"0";"2010"
"77340";"Peter_Winnberg";"0";"admin";"464";"2001"
"77341";"Brion_VIBBER";"0";"admin";"10053";"2002"
"77342";"Bth";"0";"inscrit";"1280";"2002"
"77344";"212.154.161.5";"1";"anonyme";"1";"2002"
"77351";"GABaker";"0";"inscrit";"2914";"2002"
"77358";"62.234.62.57";"1";"anonyme";"1";"2003"
"77366";"TakuyaMurata";"0";"inscrit";"66976";"2002"
"77367";"Loisel";"0";"inscrit";"1549";"2003"
"77374";"62.147.40.84";"1";"anonyme";"3";"2003"
"77376";"80.58.42.107";"1";"anonyme";"28";"2003"
"77378";"Poor_Yorick";"0";"admin";"5271";"2003"
"77379";"Minesweeper";"0";"admin";"16155";"2002"
"77382";"Dysprosia";"0";"admin";"28388";"2003"
"77388";"Wazow~enwiki";"0";"inscrit";"24";"2003"
"77389";"Artoo~enwiki";"0";"inscrit";"7";"2003"
"77392";"Jonhays0";"0";"inscrit";"293";"2003"
"77395";"Wshun";"0";"inscrit";"2329";"2002"
"77407";"Arvindn";"0";"admin";"4328";"2002"
"77408";"171.75.244.209";"1";"anonyme";"3";"2003"
"77409";"152.78.0.29";"1";"anonyme";"90";"2002"
"77410";"Robinh";"0";"inscrit";"3881";"2003"
"77411";"Zocky";"0";"admin";"10069";"2002"
"77412";"Cyp";"0";"admin";"3235";"2003"
"77413";"Luis_Dantas";"0";"inscrit";"3460";"2004"
"77421";"129.93.211.55";"1";"anonyme";"17";"2004"
"77428";"MarkSweep";"0";"admin";"12015";"2004"
"77431";"168.209.98.35";"1";"anonyme";"4289";"2002"
"77434";"Rjyanco";"0";"inscrit";"1045";"2004"
"77448";"Elektron";"0";"inscrit";"861";"2004"
"77450";"Brianjd";"0";"inscrit";"4125";"2004"
"77452";"Iluvcapra";"0";"inscrit";"943";"2003"
"77453";"Enochlau";"0";"admin";"18866";"2004"
"77455";"216.204.56.202";"1";"anonyme";"3";"2004"
"77456";"142.177.124.178";"1";"anonyme";"120";"2004"
"77457";"213.143.72.31";"1";"anonyme";"17";"2004"
"77459";"Pie4all88";"0";"inscrit";"3299";"2004"
"77460";"Andrewpmack~enwiki";"0";"inscrit";"99";"2004"
"77472";"195.175.37.55";"1";"anonyme";"17";"2004"
"77476";"68.72.166.138";"1";"anonyme";"2";"2004"
"77484";"Grunt";"0";"admin";"8638";"2004"
"77500";"Rxc";"0";"inscrit";"37";"2004"
"77506";"24.166.164.158";"1";"anonyme";"5";"2004"
"77508";"129.97.250.224";"1";"anonyme";"1";"2004"
"77567";"210.55.39.51";"1";"anonyme";"8";"2004"
"77568";"67.123.184.48";"1";"anonyme";"1";"2004"
"77570";"203.59.152.226";"1";"anonyme";"3";"2004"
"77571";"61.68.247.85";"1";"anonyme";"7";"2004"
"77574";"MIT_Trekkie";"0";"inscrit";"1671";"2004"
"77579";"213.236.117.2";"1";"anonyme";"1827";"2003"
"77583";"68.112.220.182";"1";"anonyme";"15";"2005"
"77588";"68.110.250.115";"1";"anonyme";"4";"2005"
"77591";"84.56.103.137";"1";"anonyme";"4";"2005"
"77592";"202.78.71.209";"1";"anonyme";"5";"2004"
"77596";"131.230.120.20";"1";"anonyme";"4";"2005"
"77602";"131.230.135.102";"1";"anonyme";"1";"2005"
"77604";"Nk";"0";"inscrit";"8636";"2004"
"77605";"131.230.120.57";"1";"anonyme";"3";"2005"
"77610";"131.230.135.237";"1";"anonyme";"6";"2005"
"77622";"Doradus";"0";"inscrit";"5926";"2003"
"77623";"131.230.133.147";"1";"anonyme";"5";"2005"
"77648";"AugPi";"0";"inscrit";"5538";"2003"
"77649";"158.125.1.23";"1";"anonyme";"8";"2003"
"77651";"131.230.120.16";"1";"anonyme";"72";"2005"
"77653";"131.230.120.144";"1";"anonyme";"3";"2005"
"77665";"131.230.135.87";"1";"anonyme";"6";"2005"
"77678";"131.230.166.152";"1";"anonyme";"1";"2005"
"77685";"131.230.135.163";"1";"anonyme";"16";"2005"
"77686";"213.3.41.85";"1";"anonyme";"4";"2005"
"77687";"212.18.56.195";"1";"anonyme";"128";"2005"
"77688";"216.254.119.76";"1";"anonyme";"32";"2005"
"77694";"Linas";"0";"inscrit";"25539";"2004"
"77696";"Guanaco";"0";"admin";"23677";"2004"
"77698";"70.57.139.181";"1";"anonyme";"209";"2005"
"77701";"Bz2";"0";"inscrit";"740";"2004"
"77703";"131.230.72.196";"1";"anonyme";"2";"2005"
"77705";"155.201.35.53";"1";"anonyme";"295";"2004"
"77708";"69.160.22.12";"1";"anonyme";"2";"2005"
"77722";"Saltine";"0";"admin";"16408";"2003"
"77730";"Pion";"0";"inscrit";"952";"2004"
"77731";"Harriv";"0";"inscrit";"670";"2004"
"77732";"Matijap";"0";"inscrit";"336";"2005"
"77733";"Eleassar777";"0";"inscrit";"5229";"2005"
"77734";"Ichudov";"0";"inscrit";"131";"2005"
"77735";"67.150.116.248";"1";"anonyme";"2";"2005"
"77739";"Stevertigo";"0";"admin";"43174";"2002"
"77747";"165.161.3.14";"1";"anonyme";"274";"2003"
"77753";"209.90.162.19";"1";"anonyme";"26";"2004"
"77754";"Ellywa";"0";"inscrit";"8693";"2003"
"77755";"67.150.113.119";"1";"anonyme";"2";"2005"
"77756";"Jitse_Niesen";"0";"admin";"17193";"2003"
"77757";"Taejo";"0";"inscrit";"1297";"2005"
"77759";"146.201.31.34";"1";"anonyme";"36";"2005"
"77761";"Mpfrank";"0";"inscrit";"125";"2005"
"77762";"Ja'Achan";"0";"inscrit";"18";"2005"
"77763";"Vaclav_Haisman";"0";"inscrit";"26";"2005"
"77766";"Mathbot";"0";"bot";"377134";"2005"
"77768";"Oleg_Alexandrov";"0";"admin";"46869";"2004"
"77770";"Bubba73";"0";"inscrit";"76468";"2005"
"77779";"67.188.58.177";"1";"anonyme";"1";"2005"
"77791";"82.131.15.44";"1";"anonyme";"3";"2005"
"77794";"131.230.133.185";"1";"anonyme";"710";"2005"
"77855";"Army1987";"0";"inscrit";"4449";"2004"
"77868";"69.216.98.208";"1";"anonyme";"1";"2005"
"77874";"131.230.133.186";"1";"anonyme";"396";"2005"
"77885";"JahJah";"0";"inscrit";"113";"2005"
"77892";"Obradovic_Goran";"0";"inscrit";"3833";"2004"
"77900";"152.163.100.138";"1";"anonyme";"1645";"2004"
"77907";"VKokielov";"0";"inscrit";"3364";"2005"
"77909";"Jleedev";"0";"inscrit";"1925";"2004"
"77911";"Trovatore";"0";"inscrit";"30762";"2005"
"77922";"Alejo2083";"0";"inscrit";"943";"2005"
"77923";"Mormegil";"0";"inscrit";"3295";"2004"
"77924";"Yyy";"0";"inscrit";"1036";"2005"
"77925";"Merideth";"0";"inscrit";"52";"2005"
"77936";"209.129.162.50";"1";"anonyme";"102";"2005"
"77939";"Promsan";"0";"inscrit";"287";"2005"
"77941";"Pmetzger";"0";"inscrit";"1114";"2004"
"77949";"Gene_Ward_Smith";"0";"inscrit";"3261";"2004"
"77952";"64.160.177.34";"1";"anonyme";"4";"2005"
"77954";"Twoeyedhuman";"0";"inscrit";"11";"2005"
"77956";"Hdante";"0";"inscrit";"1073";"2005"
"77958";"139.168.97.231";"1";"anonyme";"3";"2005"
"77959";"Rhobite";"0";"admin";"20727";"2004"
"77960";"203.200.225.156";"1";"anonyme";"230";"2003"
"77977";"216.144.80.70";"1";"anonyme";"35";"2005"
"78085";"68.39.174.238";"1";"anonyme";"12460";"2005"
"78192";"202.7.166.166";"1";"anonyme";"586";"2005"
"78195";"Rafterman~enwiki";"0";"inscrit";"76";"2005"
"78198";"Luks";"0";"inscrit";"159";"2005"
"78202";"80.0.70.113";"1";"anonyme";"2";"2005"
"78204";"69.154.143.37";"1";"anonyme";"2";"2005"
"78206";"203.84.177.7";"1";"anonyme";"4";"2005"
"78208";"Valermos";"0";"inscrit";"1077";"2005"
"78212";"142.68.75.93";"1";"anonyme";"1";"2005"
"78213";"Peruvianllama";"0";"admin";"13507";"2004"
"78218";"209.121.76.179";"1";"anonyme";"6";"2005"
"78221";"141.52.232.84";"1";"anonyme";"581";"2003"
"78226";"209.247.222.81";"1";"anonyme";"63";"2004"
"78227";"Joyous!";"0";"admin";"35182";"2004"
"78229";"OwenX";"0";"admin";"24152";"2004"
"78230";"StuartBrady";"0";"inscrit";"6545";"2005"
"78231";"167.206.174.75";"1";"anonyme";"534";"2003"
"78235";"Eliazar";"0";"inscrit";"247";"2004"
"78241";"69.228.148.138";"1";"anonyme";"1";"2006"
"78254";"ArnoldReinhold";"0";"admin";"23518";"2004"
"78263";"TheHorse'sMouth";"0";"inscrit";"19";"2006"
"78303";"136.165.84.84";"1";"anonyme";"2";"2006"
"78397";"164.58.151.33";"1";"anonyme";"5";"2005"
"78400";"Adrianiu";"0";"inscrit";"77";"2005"
"78401";"Stubblyhead";"0";"inscrit";"2215";"2005"
"78404";"Aaron_Will";"0";"inscrit";"87";"2005"
"78406";"71.123.51.63";"1";"anonyme";"8";"2006"
"78407";"Fredrik";"0";"admin";"23349";"2003"
"78409";"12.203.40.96";"1";"anonyme";"2";"2006"
"78411";"132.162.210.125";"1";"anonyme";"14";"2006"
"78418";"Chlewbot";"0";"inscrit";"11087";"2005"
"78419";"66.173.183.199";"1";"anonyme";"1";"2006"
"78423";"24.236.118.224";"1";"anonyme";"34";"2006"
"78426";"212.41.112.177";"1";"anonyme";"2";"2005"
